name,unit,Date,Value,Pitcher
Eccentric Unloading Impulse,Newton Second,3/15/2025,-203.0947432,PitcherA
Eccentric Unloading Impulse,Newton Second,3/18/2025,-217.9457659,PitcherA
Eccentric Unloading Impulse,Newton Second,3/24/2025,-204.1818408,PitcherA
Eccentric Unloading Impulse,Newton Second,5/6/2025,-207.1667562,PitcherA
Eccentric Unloading Impulse,Newton Second,5/13/2025,-213.2851198,PitcherA
Eccentric Unloading Impulse,Newton Second,5/20/2025,-199.0264874,PitcherA
Eccentric Unloading Impulse,Newton Second,5/27/2025,-207.5402153,PitcherA
Eccentric Unloading Impulse,Newton Second,6/3/2025,-208.3204329,PitcherA
Eccentric Unloading Impulse,Newton Second,6/18/2025,-208.5190408,PitcherA
Eccentric Unloading Impulse,Newton Second,6/27/2025,-197.4928013,PitcherA
Eccentric Unloading Impulse,Newton Second,7/1/2025,-214.6472247,PitcherA
Eccentric Unloading Impulse,Newton Second,7/8/2025,-211.6364894,PitcherA
Eccentric Unloading Impulse,Newton Second,7/22/2025,-213.8864726,PitcherA
Eccentric Unloading Impulse,Newton Second,7/30/2025,-207.1072355,PitcherA
Eccentric Unloading Impulse,Newton Second,8/9/2025,-197.5060947,PitcherA
Eccentric Unloading Impulse,Newton Second,8/16/2025,-193.3007644,PitcherA
Eccentric Unloading Impulse,Newton Second,8/19/2025,-193.9913843,PitcherA
Eccentric Unloading Impulse,Newton Second,9/2/2025,-194.3168632,PitcherA
Eccentric Unloading Impulse,Newton Second,9/10/2025,-196.0707373,PitcherA
Eccentric:Concentric Duration,Percent,3/4/2025,161.4498681,PitcherA
Eccentric:Concentric Duration,Percent,3/5/2025,161.300246,PitcherA
Eccentric:Concentric Duration,Percent,3/9/2025,160.1291907,PitcherA
Eccentric:Concentric Duration,Percent,3/15/2025,161.6640097,PitcherA
Eccentric:Concentric Duration,Percent,3/18/2025,159.2354305,PitcherA
Eccentric:Concentric Duration,Percent,3/24/2025,164.9494664,PitcherA
Eccentric:Concentric Duration,Percent,5/6/2025,156.3926601,PitcherA
Eccentric:Concentric Duration,Percent,5/13/2025,161.6925105,PitcherA
Eccentric:Concentric Duration,Percent,5/20/2025,164.4246615,PitcherA
Eccentric:Concentric Duration,Percent,5/27/2025,166.3584178,PitcherA
Eccentric:Concentric Duration,Percent,6/3/2025,166.473309,PitcherA
Eccentric:Concentric Duration,Percent,6/18/2025,161.432947,PitcherA
Eccentric:Concentric Duration,Percent,6/27/2025,162.0552039,PitcherA
Eccentric:Concentric Duration,Percent,7/1/2025,159.0918928,PitcherA
Eccentric:Concentric Duration,Percent,7/8/2025,172.0721604,PitcherA
Eccentric:Concentric Duration,Percent,7/22/2025,179.5548098,PitcherA
Eccentric:Concentric Duration,Percent,7/30/2025,164.8319197,PitcherA
Eccentric:Concentric Duration,Percent,8/9/2025,163.9681744,PitcherA
Eccentric:Concentric Duration,Percent,8/16/2025,165.2338713,PitcherA
Eccentric:Concentric Duration,Percent,8/19/2025,165.2064188,PitcherA
Eccentric:Concentric Duration,Percent,9/2/2025,165.5445326,PitcherA
